id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
8248,2024-01-18,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1540e/fort lauderdale airport traffic control tower (ATCT) advised, a320, montego bay, jamaica (MKJS)-fll, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while E bound at 400 feet 1 W fll.No evasive action taken.Broward county sheriff notified.",2024-01-18T00:00:00Z,26.0725,-80.1425,400,low
8249,2024-01-18,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) incident/1445p/north las vegas airport traffic control tower (ATCT) advised, helo, reported a white unmanned aircraft systems (UAS) while northwest (NW) bound at 3,000 feet 12 nnw las. Pilot made evasive maneuvers to avoid the unmanned aircraft systems (UAS). Clark county metropolitan (METRO) pd notified.",2024-01-18T14:45:00Z,36.2333,-115.2,3000,medium
8250,2024-01-20,Miami,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): miami, flight level (FL) / unmanned aircraft systems (UAS) sighting/0757e/tamiami airport traffic control tower (ATCT) advised, cessna c25b, ptk-tmb, reported white quadcopter unmanned aircraft systems (UAS) 100 feet above aircraft (ACFT) from the three of the clock position while W bound at 2,000 feet 3 S tmb.No evasive action taken.Miami pd notified.",2024-01-20T00:00:00Z,25.7839,-80.2791,2000,low
8251,2024-01-21,Orlando,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): orlando, flight level (FL) / unmanned aircraft systems (UAS) sighting/1245e/orlando airport traffic control tower (ATCT) advised, bombardier cl30, dal-orl, reported white unmanned aircraft systems (UAS) while E bound on 4 mile final for runway 7 while over stadiums.No evasive action taken.Orange county pd notified.",2024-01-21T00:00:00Z,28.4363,-81.3064,500,medium
8252,2024-01-22,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1240e/la guardia airport traffic control tower (ATCT) advised, crj9, cvg-lga, reported a white unmanned aircraft systems (UAS) from the 3 of the clock position while sw bound at 700 feet 2 no earlier (NE) lga.No evasive action taken.New york pd notified.",2024-01-22T00:00:00Z,40.7778,-73.8783,700,medium
8253,2024-01-22,Seattle,Washington,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): seattle, wa / unmanned aircraft systems (UAS) incident/late report-1809p/w-regional operations center (ROC) advised, cessna c172, bfi-bfi, reported a possible unmanned aircraft systems (UAS) strike while se bound at unkn altitude on a short final to runway 14l. Pic reported multiple paint chips, scrapes, and dents to the trailing edge of the left aileron.No snarge found. No description provided of possible unmanned aircraft systems (UAS).2 pob.No injuries reported.Damage: minor.Leo notification not provided.",2024-01-22T00:00:00Z,47.4489,-122.3094,300,medium
8254,2024-01-22,Columbus,Ohio,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): columbus, oh / unmanned aircraft systems (UAS) incident/2217e/columbus approach (APCH) advised, md helicopters h500, reported taking evasive action to avoid a unmanned aircraft systems (UAS) at the 3 of the clock position while northwest (NW) bound at 1,400 feet 4 wnw cmh.Columbus pd ground units were notified.",2024-01-22T00:00:00Z,39.9786,-83.0104,1400,medium
8255,2024-01-23,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1554e/fort lauderdale airport traffic control tower (ATCT) advised, a321, lga-fll, reported a black unmanned aircraft systems (UAS) at 1,800 feet while on final approach for runway 10l fll.No evasive action taken.Broward county sheriff notified.",2024-01-23T00:00:00Z,26.0725,-80.1425,1800,medium
8256,2024-01-23,Fort lauderdale,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): fort lauderdale, flight level (FL) / unmanned aircraft systems (UAS) sighting/1602e/fort lauderdale airport traffic control tower (ATCT) advised, b38m, toronto, canada (CYYZ)-fll, reported a red and white unmanned aircraft systems (UAS) at 2,100 feet while on final approach (APCH) for runway 10l fll.No evasive action taken.Broward county sheriff notified.",2024-01-23T00:00:00Z,26.0725,-80.1525,2100,medium
8257,2024-01-23,Sacramento,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): sacramento, ca / unmanned aircraft systems (UAS) sighting/1645p/norcal terminal radar approach control (TRACON) advised, gippsaero ga8, reported a unmanned aircraft systems (UAS) at the 1 of the clock position while W bound at 1,600 feet 9 nnw maintenance control center (MCC).No evasive action taken.Placer county sheriff notified.",2024-01-23T16:45:00Z,38.6528,-121.4979,1600,medium
8258,2024-01-24,San diego,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san diego, ca / unmanned aircraft systems (UAS) sighting/0648p/san diego airport traffic control tower (ATCT) advised, bell b206, reported a black unmanned aircraft systems (UAS) while N bound at 1,500 feet 7 E san.No evasive action taken. San pd notified.",2024-01-24T00:48:00Z,32.7336,-117.1925,1500,medium
8259,2024-01-25,La verne,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): la verne, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1345p/brackett airport traffic control tower (ATCT) advised, cessna c172, reported grey and white unmanned aircraft systems (UAS) from the 9 of the clock position while E bound at 1,700 feet 5 W point-of-contact (POC).No evasive action taken.No leo notification reported.",2024-01-25T13:45:00Z,34.0975,-117.7925,1700,medium
8260,2024-01-27,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1340p/los angeles approach (APCH) advised, b772, hounslow, united kingdom (EGLL)-lax, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while W bound at 4,500 feet 13 ene lax.No evasive action taken. La county pd air division notified.",2024-01-27T13:40:00Z,33.9416,-118.4085,4500,medium
8261,2024-01-28,Phoenix,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): phoenix, az / unmanned aircraft systems (UAS) sighting/1250m/phoenix terminal radar approach control (TRACON) advised, b38m, phx-sat, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while ese bound at 5,500 feet 8 ese phoenix vor collocated with tacan (VORTAC) (PXR).No evasive action taken. Phoenix airport (ARPT) pd notitifed at.",2024-01-28T00:00:00Z,33.4484,-112.074,5500,low
8262,2024-01-28,Orlando,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): orlando, flight level (FL) / unmanned aircraft systems (UAS) sighting/1650e/orlando airport traffic control tower (ATCT) advised, cessna c172, reported a unmanned aircraft systems (UAS) at the 5 of the clock position while W bound at 1,100 feet 3 wnw orl.No evasive action taken.Orange county sheriff notified.",2024-01-28T00:00:00Z,28.4363,-81.3122,1100,low
8263,2024-01-28,Portland,Oregon,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): portland, or / unmanned aircraft systems (UAS) sighting/1634p/hillsboro airport traffic control tower (ATCT) advised, cessna c152, hio-hio, reported a unmanned aircraft systems (UAS) while northwest (NW) bound at 200 feet 1 se hio.No evasive action taken.Hillsboro pd notified.",2024-01-28T16:34:00Z,45.5342,-122.9449,200,low
8264,2024-01-29,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1905c/hobby airport traffic control tower (ATCT) advised, helo, unkn-unkn, reported a unmanned aircraft systems (UAS) while N bound at 400 feet 7 wnw hou.No evasive action taken.Houston pd notified.",2024-01-29T00:00:00Z,29.7604,-95.3698,400,medium
8265,2024-01-30,Phoenix,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): phoenix, az / unmanned aircraft systems (UAS) incident/1706m/deer valley airport traffic control tower (ATCT) advised, piper p28a, dvt-dvt, reported a unmanned aircraft systems (UAS) from the 2 oâ€™clock position while E bound at 2,500 feet 2 northwest (NW) dvt. Controller climbed aircraft (ACFT) in downwind to 3,000 feet to avoid unmanned aircraft systems (UAS).Phoenix pd notified.",2024-01-30T00:00:00Z,33.6839,-112.0764,2500,medium
8266,2024-01-31,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1302p/las vegas terminal radar approach control (TRACON) advised, bombardier gl5t, las-sfo, reported a unmanned aircraft systems (UAS) from the 1 of the clock position while W bound at 13,000 feet 23 sw las.No evasive action taken.Leo notification not reported.",2024-01-31T13:02:00Z,36.0833,-115.1667,13000,medium
8267,2024-01-31,Glendale,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): glendale, az / unmanned aircraft systems (UAS) sighting/2037m/luke air force base (AFB) advised, f35, luf-luf, reported a red unmanned aircraft systems (UAS) with a red stationary blinking light between 6,000-7, 000 feet 15 sw luf.No evasive action taken.Office of special investigations command post notified.",2024-01-31T00:00:00Z,33.5383,-112.1859,6500,medium
8268,2024-02-01,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/0823e/atlanta terminal radar approach control (TRACON) advised, b752, msy-atl, reported a green unmanned aircraft systems (UAS) off right side while E bound at 9,800 feet 5 ese atl.No evasive action taken.Spalding county sheriff notified.",2024-02-01T00:00:00Z,33.6407,-84.4277,9800,low
8269,2024-02-01,New braunfels,Texas,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): new braunfels, transmitter (TX) / unmanned aircraft systems (UAS) sighting/1235c/new braunfels fct advised, remos g3, reported a unmanned aircraft systems (UAS) with a green light while S bound at 1,600 feet 1 S baz.No evasive action taken.New braunfels pd notified.",2024-02-01T00:00:00Z,29.703,-98.1244,1600,medium
8270,2024-02-01,Baltimore,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): baltimore, md / unmanned aircraft systems (UAS) incident/2008e/baltimore airport traffic control tower (ATCT) advised, helo, reported unmanned aircraft systems (UAS) while wnw bound at 500 feet 4 no earlier (NE) bwi.No evasive action taken.Leos were notified.",2024-02-01T00:00:00Z,39.1752,-76.6684,500,medium
8271,2024-02-02,San jose,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san jose, ca / unmanned aircraft systems (UAS) sighting/1208p/norcal terminal radar approach control (TRACON) advised, bombardier cl35, reported unmanned aircraft systems (UAS) pass 1,000 feet beneath aircraft (ACFT) while W bound at 3,000 feet vcnty san jose.No evasive action reported. San jose pd notified.",2024-02-02T12:08:00Z,37.3382,-121.8863,3000,medium
8272,2024-02-03,Tampa,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): tampa, flight level (FL) / unmanned aircraft systems (UAS) sighting/1152e/tampa airport traffic control tower (ATCT) advised, a321, phl-tpa, reported red and black unmanned aircraft systems (UAS) while S bound at 4,000 feet 11 sse tpa.No evasive action taken.Tampa fbi notified.",2024-02-03T00:00:00Z,27.9756,-82.5311,4000,low
8273,2024-02-03,Tallahassee,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): tallahassee, flight level (FL) / unmanned aircraft systems (UAS) sighting/1451e/tallahassee approach (APCH) advised, cessna t210, reported a silver unmanned aircraft systems (UAS) off left side 500 feet below while E bound at 7,000 feet 12 S tlh.No evasive action taken.Wakulla county sheriff notified.",2024-02-03T00:00:00Z,30.4383,-84.2807,6500,medium
8274,2024-02-03,Trenton,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): trenton, nj / unmanned aircraft systems (UAS) sighting/1617e/trenton airport traffic control tower (ATCT) advised, cessna c172, reported a white unmanned aircraft systems (UAS) while ene bound at 2,000 feet 1.5 no earlier (NE) ttn.No evasive action taken.Trenton pd was notified.",2024-02-03T00:00:00Z,40.2167,-74.7667,2000,low
8275,2024-02-03,Caldwell,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): caldwell, nj / unmanned aircraft systems (UAS) sighting/1700e/caldwell airport traffic control tower (ATCT) advised, cirrus sr22, reported a unmanned aircraft systems (UAS) while W bound at 1,400 feet 7 no earlier (NE) cdw.No evasive action reported. Pilot stated unmanned aircraft systems (UAS) was over paterson university at1, 400 feet headed E bound.Fairfield pd notified.",2024-02-03T00:00:00Z,40.8747,-74.2835,1400,low
8276,2024-02-03,San diego,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san diego, ca / unmanned aircraft systems (UAS) sighting/1440p/montgomery airport traffic control tower (ATCT) advised, cessna c172, myf-myf, reported a unmanned aircraft systems (UAS) at 700 feet while nne bound at 1,100 feet 1 ese myf.No evasive action taken.Leo notification not reported.",2024-02-03T00:00:00Z,32.8328,-117.1225,700,medium
